TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
HOU,HOU vs. POR,2024-03-25,W,36,80,28,73,0.3835616438356164,7,28,0.25,17,18,0.9444444444444444,13,22,35,14,6,6,6,12,9,1
DET,DET @ NYK,2024-03-25,L,36,66,24,67,0.3582089552238806,7,23,0.30434782608695654,11,12,0.9166666666666666,6,24,30,15,11,6,4,15,-29,0
DEN,DEN vs. MEM,2024-03-25,W,36,99,37,67,0.5522388059701493,11,23,0.4782608695652174,14,15,0.9333333333333333,13,24,37,28,13,10,2,14,23,1
DAL,DAL @ UTA,2024-03-25,W,36,88,34,68,0.5,9,31,0.2903225806451613,11,14,0.7857142857142857,6,30,36,26,6,5,6,16,0,0
CLE,CLE vs. CHA,2024-03-25,W,36,78,32,64,0.5,11,30,0.36666666666666664,3,6,0.5,6,28,34,29,11,4,2,12,12,1
CHI,CHI vs. WAS,2024-03-25,L,36,82,30,69,0.43478260869565216,10,29,0.3448275862068966,12,15,0.8,8,27,35,22,8,7,6,7,0,1
CHA,CHA @ CLE,2024-03-25,L,36,66,23,57,0.40350877192982454,8,21,0.38095238095238093,12,15,0.8,5,22,27,16,12,4,4,9,-12,0
BOS,BOS @ ATL,2024-03-25,L,36,96,37,73,0.5068493150684932,10,32,0.3125,12,15,0.8,6,21,27,20,6,7,5,10,6,0
BKN,BKN @ TOR,2024-03-25,W,36,68,26,61,0.4262295081967213,6,30,0.2,10,12,0.8333333333333334,10,27,37,15,16,2,3,11,-1,0
ATL,ATL vs. BOS,2024-03-25,W,36,90,36,69,0.5217391304347826,13,29,0.4482758620689655,5,9,0.5555555555555556,10,24,34,26,11,4,2,13,-6,1
PHI,PHI @ LAC,2024-03-24,W,36,88,36,69,0.5217391304347826,12,28,0.42857142857142855,4,5,0.8,10,21,31,23,5,4,8,13,5,0
OKC,OKC @ MIL,2024-03-24,L,36,64,24,69,0.34782608695652173,8,33,0.24242424242424243,8,9,0.8888888888888888,5,24,29,14,7,5,1,13,-18,0
NOP,NOP @ DET,2024-03-24,W,36,83,31,62,0.5,7,24,0.2916666666666667,14,21,0.6666666666666666,3,30,33,21,8,5,5,15,17,0
MIN,MIN vs. GSW,2024-03-24,W,36,78,27,62,0.43548387096774194,16,31,0.5161290322580645,8,11,0.7272727272727273,5,31,36,21,15,5,4,14,-3,1
MIL,MIL vs. OKC,2024-03-24,W,36,82,35,70,0.5,7,23,0.30434782608695654,5,10,0.5,11,35,46,24,11,3,5,13,18,1
MIA,MIA vs. CLE,2024-03-24,W,36,90,32,65,0.49230769230769234,10,29,0.3448275862068966,16,19,0.8421052631578947,6,29,35,20,6,11,0,11,33,1
LAL,LAL vs. IND,2024-03-24,W,36,116,38,66,0.5757575757575758,10,19,0.5263157894736842,30,33,0.9090909090909091,7,27,34,23,10,3,5,10,17,1
LAC,LAC vs. PHI,2024-03-24,L,36,83,32,66,0.48484848484848486,9,22,0.4090909090909091,10,11,0.9090909090909091,8,21,29,23,7,2,6,8,-5,1
IND,IND @ LAL,2024-03-24,L,36,99,41,79,0.5189873417721519,10,24,0.4166666666666667,7,11,0.6363636363636364,7,21,28,25,8,6,2,23,-17,0
GSW,GSW @ MIN,2024-03-24,L,36,81,28,62,0.45161290322580644,10,24,0.4166666666666667,15,20,0.75,2,29,31,17,9,7,3,13,3,0
DET,DET vs. NOP,2024-03-24,L,36,66,20,58,0.3448275862068966,7,33,0.21212121212121213,19,25,0.76,7,29,36,13,14,4,4,18,-17,1
CLE,CLE @ MIA,2024-03-24,L,36,57,22,56,0.39285714285714285,6,23,0.2608695652173913,7,10,0.7,3,23,26,16,14,2,2,13,-33,0
WAS,WAS vs. TOR,2024-03-23,W,36,77,31,67,0.4626865671641791,8,27,0.2962962962962963,7,7,1.0,11,31,42,22,15,4,5,11,-4,1
UTA,UTA @ HOU,2024-03-23,L,36,91,30,70,0.42857142857142855,9,32,0.28125,22,25,0.88,12,18,30,17,8,2,3,9,-31,0
TOR,TOR @ WAS,2024-03-23,L,36,81,33,70,0.4714285714285714,6,22,0.2727272727272727,9,14,0.6428571428571429,7,23,30,21,8,7,4,12,4,0
SAS,SAS vs. PHX,2024-03-23,L,36,71,27,58,0.46551724137931033,5,21,0.23809523809523808,12,15,0.8,4,20,24,19,13,3,4,6,-32,1
SAC,SAC @ ORL,2024-03-23,W,36,81,30,68,0.4411764705882353,11,30,0.36666666666666664,10,12,0.8333333333333334,5,29,34,21,6,5,5,15,0,0
POR,POR vs. DEN,2024-03-23,L,36,83,32,69,0.463768115942029,6,20,0.3,13,15,0.8666666666666667,11,24,35,22,10,6,6,18,-2,1
PHX,PHX @ SAS,2024-03-23,W,36,103,45,73,0.6164383561643836,9,19,0.47368421052631576,4,5,0.8,5,24,29,29,5,9,1,14,32,0
ORL,ORL vs. SAC,2024-03-23,L,36,81,31,66,0.4696969696969697,7,24,0.2916666666666667,12,17,0.7058823529411765,9,32,41,20,10,5,3,13,0,1
NYK,NYK vs. BKN,2024-03-23,W,36,80,32,77,0.4155844155844156,12,32,0.375,4,9,0.4444444444444444,13,20,33,20,7,7,1,10,3,1
HOU,HOU vs. UTA,2024-03-23,W,36,122,44,74,0.5945945945945946,24,39,0.6153846153846154,10,12,0.8333333333333334,10,21,31,26,7,6,3,19,31,1
