TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
PHX,PHX vs. MIA,2024-01-05,W,12,19,7,20,35.0,2,9,22.2,3,5,60.0,2,9,11,5,2,4,1,5,-3,1
PHI,PHI vs. NYK,2024-01-05,L,12,16,6,21,28.6,0,6,0.0,4,6,66.7,1,4,5,5,2,2,2,5,-19,1
ORL,ORL @ DEN,2024-01-05,W,12,27,7,15,46.7,2,6,33.3,11,14,78.6,1,6,7,4,4,4,1,7,5,0
OKC,OKC @ BKN,2024-01-05,L,12,36,16,22,72.7,2,6,33.3,2,3,66.7,2,9,11,10,2,3,3,9,13,0
NYK,NYK @ PHI,2024-01-05,W,12,35,13,23,56.5,4,11,36.4,5,5,100.0,4,13,17,7,4,1,1,6,19,0
NOP,NOP vs. LAC,2024-01-05,L,12,27,9,25,36.0,3,7,42.9,6,7,85.7,4,8,12,6,3,3,2,5,8,1
MIN,MIN @ HOU,2024-01-05,W,12,38,14,23,60.9,7,13,53.8,3,5,60.0,1,11,12,11,2,1,3,5,15,0
MIA,MIA @ PHX,2024-01-05,L,12,22,9,20,45.0,2,10,20.0,2,4,50.0,0,11,11,6,5,1,0,6,3,0
MEM,MEM @ LAL,2024-01-05,W,12,33,11,18,61.1,7,11,63.6,4,6,66.7,2,7,9,8,3,4,1,5,14,0
LAL,LAL vs. MEM,2024-01-05,L,12,19,7,15,46.7,0,6,0.0,5,9,55.6,2,4,6,5,6,1,1,4,-14,1
LAC,LAC @ NOP,2024-01-05,W,12,19,7,23,30.4,1,4,25.0,4,5,80.0,6,9,15,3,6,1,1,6,-8,0
IND,IND vs. ATL,2024-01-05,W,12,33,13,24,54.2,5,11,45.5,2,2,100.0,3,5,8,12,4,5,0,6,0,1
HOU,HOU vs. MIN,2024-01-05,L,12,23,9,26,34.6,1,8,12.5,4,4,100.0,3,9,12,3,3,2,2,4,-15,1
GSW,GSW vs. DET,2024-01-05,W,12,34,8,21,38.1,7,12,58.3,11,12,91.7,1,5,6,5,2,0,1,5,0,1
DET,DET @ GSW,2024-01-05,L,12,34,14,23,60.9,4,9,44.4,2,2,100.0,2,8,10,8,3,0,6,8,0,0
DEN,DEN vs. ORL,2024-01-05,L,12,22,8,22,36.4,1,7,14.3,5,8,62.5,2,7,9,4,5,2,1,8,-5,1
DAL,DAL vs. POR,2024-01-05,W,12,37,13,21,61.9,5,7,71.4,6,7,85.7,2,9,11,10,6,2,5,6,3,1
CLE,CLE vs. WAS,2024-01-05,W,12,30,12,18,66.7,5,9,55.6,1,3,33.3,2,9,11,10,8,0,0,7,-1,1
CHI,CHI vs. CHA,2024-01-05,W,12,30,12,20,60.0,2,6,33.3,4,4,100.0,0,10,10,8,3,2,0,4,8,1
CHA,CHA @ CHI,2024-01-05,L,12,22,10,22,45.5,2,9,22.2,0,2,0.0,2,8,10,4,4,0,0,4,-8,0
BOS,BOS vs. UTA,2024-01-05,W,12,19,7,25,28.0,2,14,14.3,3,4,75.0,3,13,16,5,5,3,2,9,-3,1
BKN,BKN vs. OKC,2024-01-05,W,12,23,5,22,22.7,1,7,14.3,12,15,80.0,9,3,12,1,3,1,1,4,-13,1
ATL,ATL @ IND,2024-01-05,L,12,33,11,19,57.9,4,12,33.3,7,7,100.0,1,7,8,7,5,1,1,2,0,0
SAS,SAS vs. MIL,2024-01-04,L,12,28,9,22,40.9,4,10,40.0,6,8,75.0,5,5,10,7,3,2,3,7,-4,1
MIL,MIL @ SAS,2024-01-04,W,12,32,11,18,61.1,3,7,42.9,7,8,87.5,1,7,8,3,3,1,1,6,4,0
GSW,GSW vs. DEN,2024-01-04,L,12,20,8,21,38.1,2,8,25.0,2,2,100.0,4,2,6,7,4,1,0,6,-16,1
DEN,DEN @ GSW,2024-01-04,W,12,36,11,18,61.1,3,8,37.5,11,11,100.0,4,5,9,3,2,1,1,2,16,0
WAS,WAS @ CLE,2024-01-03,L,12,26,10,25,40.0,2,10,20.0,4,6,66.7,2,5,7,5,0,2,1,4,-13,0
UTA,UTA vs. DET,2024-01-03,W,12,34,11,20,55.0,5,8,62.5,7,7,100.0,2,9,11,7,3,2,1,4,5,1
TOR,TOR @ MEM,2024-01-03,W,12,23,8,21,38.1,1,5,20.0,6,8,75.0,3,7,10,5,1,0,1,5,-12,0
SAC,SAC vs. ORL,2024-01-03,W,12,27,9,23,39.1,2,8,25.0,7,9,77.8,5,7,12,6,4,2,1,3,-2,1
POR,POR @ DAL,2024-01-03,L,12,23,8,21,38.1,5,10,50.0,2,6,33.3,2,14,16,4,5,0,1,8,-1,0
PHX,PHX vs. LAC,2024-01-03,L,12,31,11,16,68.8,6,10,60.0,3,4,75.0,1,4,5,7,4,1,2,7,7,1
ORL,ORL @ SAC,2024-01-03,L,12,29,10,19,52.6,6,10,60.0,3,4,75.0,3,8,11,7,4,1,2,7,2,0
OKC,OKC @ ATL,2024-01-03,L,12,35,13,19,68.4,4,8,50.0,5,8,62.5,1,6,7,7,2,3,0,3,10,0
NYK,NYK vs. CHI,2024-01-03,W,12,30,12,21,57.1,1,8,12.5,5,5,100.0,5,6,11,5,1,2,0,4,8,1
NOP,NOP @ MIN,2024-01-03,W,12,25,10,24,41.7,3,6,50.0,2,2,100.0,4,7,11,8,3,1,0,5,-10,0
MIN,MIN vs. NOP,2024-01-03,L,12,35,13,20,65.0,4,8,50.0,5,6,83.3,1,8,9,9,1,0,2,2,10,1
MIL,MIL @ IND,2024-01-03,L,12,33,10,21,47.6,4,11,36.4,9,13,69.2,2,12,14,6,3,2,3,7,4,0
MIA,MIA @ LAL,2024-01-03,W,12,38,14,24,58.3,6,11,54.5,4,4,100.0,2,8,10,9,1,0,1,7,9,0
MEM,MEM vs. TOR,2024-01-03,L,12,35,11,21,52.4,6,11,54.5,7,10,70.0,2,11,13,6,0,1,2,4,12,1
LAL,LAL vs. MIA,2024-01-03,L,12,29,9,19,47.4,1,7,14.3,10,10,100.0,0,6,6,7,2,1,2,3,-9,1
LAC,LAC @ PHX,2024-01-03,W,12,24,7,18,38.9,3,7,42.9,7,8,87.5,5,3,8,4,4,1,1,2,-7,0
IND,IND vs. MIL,2024-01-03,W,12,29,8,22,36.4,5,11,45.5,8,10,80.0,2,10,12,4,4,1,1,9,-4,1
HOU,HOU vs. BKN,2024-01-03,W,12,25,8,21,38.1,4,11,36.4,5,7,71.4,2,12,14,8,3,1,1,8,-1,1
DET,DET @ UTA,2024-01-03,L,12,29,10,23,43.5,5,12,41.7,4,6,66.7,4,7,11,3,4,2,1,5,-5,0
DAL,DAL vs. POR,2024-01-03,W,12,24,8,25,32.0,3,9,33.3,5,9,55.6,3,12,15,5,2,3,2,4,1,1
CLE,CLE vs. WAS,2024-01-03,W,12,39,16,24,66.7,4,9,44.4,3,6,50.0,5,14,19,9,4,0,1,5,13,1
CHI,CHI @ NYK,2024-01-03,L,12,22,8,20,40.0,4,8,50.0,2,2,100.0,4,3,7,6,3,1,1,5,-8,0
BKN,BKN @ HOU,2024-01-03,L,12,26,8,25,32.0,3,11,27.3,7,14,50.0,8,10,18,4,1,2,1,4,1,0
ATL,ATL vs. OKC,2024-01-03,W,12,25,10,27,37.0,2,11,18.2,3,3,100.0,8,6,14,6,5,2,0,6,-10,1
SAS,SAS @ MEM,2024-01-02,L,12,30,9,19,47.4,2,8,25.0,10,13,76.9,0,5,5,6,1,3,1,5,4,0
SAC,SAC vs. CHA,2024-01-02,L,12,26,10,21,47.6,3,9,33.3,3,5,60.0,3,3,6,5,6,1,0,8,-10,1
PHI,PHI vs. CHI,2024-01-02,W,12,12,3,17,17.6,0,4,0.0,6,7,85.7,2,7,9,2,10,5,0,5,-13,1
ORL,ORL @ GSW,2024-01-02,L,12,34,14,23,60.9,4,6,66.7,2,2,100.0,1,4,5,6,5,2,1,10,0,0
OKC,OKC vs. BOS,2024-01-02,W,12,29,9,20,45.0,4,10,40.0,7,8,87.5,3,5,8,7,5,3,2,8,-8,1
NOP,NOP vs. BKN,2024-01-02,W,12,27,7,18,38.9,3,10,30.0,10,13,76.9,4,9,13,3,5,2,2,3,0,1
MEM,MEM vs. SAS,2024-01-02,W,12,26,9,18,50.0,2,7,28.6,6,6,100.0,4,10,14,4,7,0,0,8,-4,1
GSW,GSW vs. ORL,2024-01-02,W,12,34,9,16,56.3,2,6,33.3,14,18,77.8,1,7,8,6,3,2,2,5,0,1
CHI,CHI @ PHI,2024-01-02,L,12,25,10,20,50.0,1,7,14.3,4,5,80.0,4,8,12,4,7,5,5,5,13,0
CHA,CHA @ SAC,2024-01-02,W,12,36,12,16,75.0,2,4,50.0,10,13,76.9,0,5,5,7,2,3,3,4,10,0
BOS,BOS @ OKC,2024-01-02,L,12,37,13,24,54.2,3,8,37.5,8,9,88.9,4,7,11,10,4,4,3,5,8,0
BKN,BKN @ NOP,2024-01-02,L,12,27,13,31,41.9,1,10,10.0,0,3,0.0,9,6,15,7,2,3,1,7,0,0
UTA,UTA vs. DAL,2024-01-01,W,12,34,13,24,54.2,1,8,12.5,7,7,100.0,2,12,14,8,1,4,3,2,23,1
TOR,TOR vs. CLE,2024-01-01,W,12,26,8,19,42.1,1,3,33.3,9,16,56.3,4,9,13,4,2,1,0,6,-4,1
POR,POR @ PHX,2024-01-01,L,12,27,9,21,42.9,3,10,30.0,6,10,60.0,3,10,13,4,4,1,2,7,4,0
PHX,PHX vs. POR,2024-01-01,W,12,23,7,17,41.2,1,6,16.7,8,15,53.3,2,10,12,4,4,2,0,6,-4,1
NYK,NYK vs. MIN,2024-01-01,W,12,18,6,19,31.6,1,7,14.3,5,7,71.4,2,8,10,2,4,1,1,6,-10,1
MIN,MIN @ NYK,2024-01-01,L,12,28,11,20,55.0,2,5,40.0,4,4,100.0,1,11,12,6,3,1,1,6,10,0
MIL,MIL vs. IND,2024-01-01,L,12,25,9,25,36.0,1,11,9.1,6,9,66.7,1,5,6,8,2,1,1,7,-13,1
MIA,MIA @ LAC,2024-01-01,L,12,19,7,22,31.8,3,12,25.0,2,4,50.0,4,6,10,4,5,1,0,2,-7,0
LAC,LAC vs. MIA,2024-01-01,W,12,26,12,18,66.7,2,4,50.0,0,0,0.0,0,9,9,7,5,2,1,5,7,1
IND,IND @ MIL,2024-01-01,W,12,38,14,21,66.7,0,4,0.0,10,12,83.3,2,13,15,5,2,0,2,9,13,0
HOU,HOU vs. DET,2024-01-01,W,12,30,13,22,59.1,2,4,50.0,2,2,100.0,2,8,10,9,5,4,0,5,-3,1
DET,DET @ HOU,2024-01-01,L,12,33,11,19,57.9,5,9,55.6,6,9,66.7,1,6,7,9,6,2,1,2,3,0
DEN,DEN vs. CHA,2024-01-01,W,12,22,9,20,45.0,3,12,25.0,1,2,50.0,0,8,8,5,2,2,5,7,-5,1
DAL,DAL @ UTA,2024-01-01,L,12,11,5,22,22.7,1,8,12.5,0,1,0.0,4,7,11,3,6,0,1,5,-23,0
CLE,CLE @ TOR,2024-01-01,L,12,30,10,19,52.6,5,12,41.7,5,6,83.3,1,12,13,6,4,2,0,10,4,0
CHA,CHA @ DEN,2024-01-01,L,12,27,8,19,42.1,4,7,57.1,7,10,70.0,3,11,14,7,3,0,1,4,5,0
WAS,WAS vs. ATL,2023-12-31,L,12,39,14,26,53.8,6,16,37.5,5,7,71.4,3,10,13,8,2,0,0,9,9,1
SAS,SAS vs. BOS,2023-12-31,L,12,25,9,25,36.0,4,16,25.0,3,4,75.0,5,8,13,7,5,2,1,6,-4,1
SAC,SAC @ MEM,2023-12-31,W,12,22,9,19,47.4,2,6,33.3,2,4,50.0,2,13,15,4,3,0,1,3,9,0
PHX,PHX vs. ORL,2023-12-31,W,12,23,10,20,50.0,1,8,12.5,2,2,100.0,0,10,10,5,0,1,0,4,3,1
ORL,ORL @ PHX,2023-12-31,L,12,20,8,20,40.0,3,10,30.0,1,1,100.0,0,10,10,4,2,0,1,3,-3,0
OKC,OKC vs. BKN,2023-12-31,W,12,35,12,23,52.2,8,14,57.1,3,4,75.0,3,8,11,7,2,0,2,10,6,1
NOP,NOP vs. LAL,2023-12-31,W,12,25,10,21,47.6,4,10,40.0,1,2,50.0,2,11,13,8,5,2,1,5,5,1
MEM,MEM vs. SAC,2023-12-31,L,12,13,5,21,23.8,1,9,11.1,2,2,100.0,1,9,10,3,3,1,0,2,-9,1
LAL,LAL @ NOP,2023-12-31,L,12,20,7,19,36.8,1,7,14.3,5,6,83.3,2,9,11,5,3,2,2,1,-5,0
BOS,BOS @ SAS,2023-12-31,W,12,29,11,21,52.4,2,8,25.0,5,8,62.5,3,11,14,8,4,2,1,6,4,0
BKN,BKN @ OKC,2023-12-31,L,12,29,10,20,50.0,1,7,14.3,8,15,53.3,4,6,10,6,2,0,0,4,-6,0
ATL,ATL @ WAS,2023-12-31,W,12,30,8,17,47.1,3,9,33.3,11,20,55.0,1,10,11,5,3,2,0,6,-9,0
UTA,UTA vs. MIA,2023-12-30,W,12,29,10,22,45.5,6,10,60.0,3,4,75.0,2,8,10,8,2,1,2,8,8,1
TOR,TOR @ DET,2023-12-30,L,12,41,14,25,56.0,3,5,60.0,10,10,100.0,2,7,9,5,2,2,0,13,2,0
PHI,PHI @ CHI,2023-12-30,L,12,21,8,21,38.1,1,11,9.1,4,4,100.0,0,7,7,8,3,3,3,8,-4,0
NYK,NYK @ IND,2023-12-30,L,12,34,11,20,55.0,4,9,44.4,8,13,61.5,4,7,11,5,4,1,1,8,-1,0
MIN,MIN vs. LAL,2023-12-30,W,12,26,7,19,36.8,4,11,36.4,8,11,72.7,3,8,11,5,2,2,2,6,-3,1
MIA,MIA @ UTA,2023-12-30,L,12,21,6,18,33.3,0,6,0.0,9,12,75.0,2,9,11,4,3,0,3,6,-8,0
LAL,LAL @ MIN,2023-12-30,L,12,29,10,19,52.6,4,8,50.0,5,7,71.4,1,10,11,6,3,1,3,5,3,0
IND,IND vs. NYK,2023-12-30,W,12,35,11,18,61.1,5,9,55.6,8,11,72.7,1,2,3,9,2,2,0,8,1,1
GSW,GSW vs. DAL,2023-12-30,L,12,33,12,26,46.2,7,14,50.0,2,2,100.0,2,8,10,9,2,2,0,10,2,1
DET,DET vs. TOR,2023-12-30,W,12,39,11,19,57.9,3,8,37.5,14,17,82.4,1,9,10,8,3,1,0,7,-2,1
DAL,DAL @ GSW,2023-12-30,W,12,31,10,19,52.6,1,6,16.7,10,14,71.4,2,11,13,4,2,1,0,1,-2,0
CHI,CHI vs. PHI,2023-12-30,W,12,25,8,19,42.1,1,5,20.0,8,11,72.7,2,11,13,3,4,1,1,2,4,1
WAS,WAS vs. BKN,2023-12-29,W,12,26,11,23,47.8,3,8,37.5,1,3,33.3,3,9,12,4,0,1,2,5,8,1
TOR,TOR @ BOS,2023-12-29,L,12,32,11,23,47.8,6,11,54.5,4,8,50.0,4,8,12,10,1,3,1,7,11,0
SAS,SAS @ POR,2023-12-29,L,12,34,11,21,52.4,4,11,36.4,8,10,80.0,4,5,9,8,3,3,1,6,4,0
SAC,SAC @ ATL,2023-12-29,W,12,31,12,18,66.7,5,9,55.6,2,4,50.0,0,10,10,9,2,1,0,3,12,0
POR,POR vs. SAS,2023-12-29,W,12,30,10,23,43.5,3,4,75.0,7,9,77.8,9,2,11,3,5,1,1,7,-4,1
PHX,PHX vs. CHA,2023-12-29,W,12,30,8,16,50.0,4,5,80.0,10,10,100.0,1,9,10,6,4,0,2,3,0,1
PHI,PHI @ HOU,2023-12-29,W,12,41,13,21,61.9,6,10,60.0,9,12,75.0,4,4,8,8,1,3,1,6,11,0
ORL,ORL vs. NYK,2023-12-29,W,12,31,8,19,42.1,2,7,28.6,13,19,68.4,4,8,12,5,2,1,2,5,-3,1
OKC,OKC @ DEN,2023-12-29,W,12,31,10,18,55.6,6,11,54.5,5,6,83.3,1,11,12,4,4,2,3,5,6,0
NYK,NYK @ ORL,2023-12-29,L,12,34,12,24,50.0,2,8,25.0,8,8,100.0,3,6,9,6,1,0,1,11,3,0
MIL,MIL @ CLE,2023-12-29,W,12,27,7,13,53.8,1,4,25.0,12,14,85.7,1,11,12,3,5,0,1,4,-4,0
MEM,MEM @ LAC,2023-12-29,L,12,31,9,22,40.9,3,12,25.0,10,11,90.9,0,7,7,6,2,4,1,6,8,0
LAC,LAC vs. MEM,2023-12-29,W,12,23,8,16,50.0,1,5,20.0,6,8,75.0,1,12,13,4,8,0,2,8,-8,1
HOU,HOU vs. PHI,2023-12-29,L,12,30,10,18,55.6,3,8,37.5,7,9,77.8,1,4,5,6,5,1,3,10,-11,1
DEN,DEN vs. OKC,2023-12-29,L,12,25,9,20,45.0,3,5,60.0,4,6,66.7,0,7,7,8,2,2,0,5,-6,1
CLE,CLE vs. MIL,2023-12-29,L,12,31,13,27,48.1,2,13,15.4,3,3,100.0,1,5,6,7,0,4,1,8,4,1
CHA,CHA @ PHX,2023-12-29,L,12,30,11,22,50.0,6,14,42.9,2,2,100.0,2,6,8,8,1,1,0,7,0,0
BOS,BOS vs. TOR,2023-12-29,W,12,21,6,17,35.3,1,9,11.1,8,11,72.7,3,9,12,2,4,0,2,6,-11,1
BKN,BKN @ WAS,2023-12-29,L,12,18,5,23,21.7,1,6,16.7,7,8,87.5,6,10,16,2,3,0,2,6,-8,0
ATL,ATL vs. SAC,2023-12-29,L,12,19,7,26,26.9,4,14,28.6,1,1,100.0,7,4,11,5,3,1,1,4,-12,1
UTA,UTA @ NOP,2023-12-28,L,12,29,9,20,45.0,4,11,36.4,7,9,77.8,5,5,10,8,6,2,2,3,-2,0
SAS,SAS @ POR,2023-12-28,W,12,31,11,22,50.0,1,6,16.7,8,8,100.0,2,6,8,10,1,3,1,5,0,0
POR,POR vs. SAS,2023-12-28,L,12,31,10,20,50.0,4,7,57.1,7,8,87.5,3,7,10,5,3,0,2,5,0,1
NOP,NOP vs. UTA,2023-12-28,W,12,31,13,22,59.1,3,8,37.5,2,4,50.0,3,5,8,10,4,2,1,6,2,1
MIN,MIN vs. DAL,2023-12-28,W,12,20,6,21,28.6,3,11,27.3,5,8,62.5,2,10,12,5,3,1,1,3,1,1
MIA,MIA @ GSW,2023-12-28,W,12,23,8,23,34.8,3,9,33.3,4,7,57.1,5,5,10,6,5,1,0,5,-3,0
MEM,MEM @ DEN,2023-12-28,L,12,22,7,21,33.3,2,9,22.2,6,9,66.7,3,4,7,5,2,1,3,1,-14,0
LAL,LAL vs. CHA,2023-12-28,W,12,34,14,23,60.9,4,7,57.1,2,2,100.0,2,8,10,11,3,3,1,5,2,1
IND,IND @ CHI,2023-12-28,W,12,35,13,22,59.1,5,8,62.5,4,5,80.0,2,11,13,7,3,1,2,5,8,0
GSW,GSW vs. MIA,2023-12-28,L,12,26,10,22,45.5,1,8,12.5,5,5,100.0,4,6,10,5,3,1,1,7,3,1
DET,DET @ BOS,2023-12-28,L,12,26,9,26,34.6,5,13,38.5,3,5,60.0,8,11,19,5,3,0,2,2,0,0
DEN,DEN vs. MEM,2023-12-28,W,12,36,15,26,57.7,4,8,50.0,2,2,100.0,3,12,15,13,2,0,1,5,14,1
DAL,DAL @ MIN,2023-12-28,L,12,19,7,21,33.3,3,8,37.5,2,2,100.0,2,11,13,6,4,2,1,6,-1,0
CHI,CHI vs. IND,2023-12-28,L,12,27,8,21,38.1,3,11,27.3,8,9,88.9,2,6,8,4,2,2,3,5,-8,1
CHA,CHA @ LAL,2023-12-28,L,12,32,10,18,55.6,6,7,85.7,6,9,66.7,1,6,7,7,3,0,1,2,-2,0
BOS,BOS vs. DET,2023-12-28,W,12,26,11,24,45.8,3,7,42.9,1,1,100.0,1,10,11,5,1,1,3,3,0,1
WAS,WAS vs. TOR,2023-12-27,L,12,21,9,24,37.5,1,11,9.1,2,4,50.0,1,3,4,4,4,3,1,5,-14,1
TOR,TOR @ WAS,2023-12-27,W,12,35,14,25,56.0,2,8,25.0,5,8,62.5,7,14,21,11,9,3,1,3,14,0
PHX,PHX @ HOU,2023-12-27,W,12,25,8,18,44.4,4,11,36.4,5,5,100.0,1,6,7,4,5,0,4,4,-4,0
PHI,PHI @ ORL,2023-12-27,W,12,28,10,23,43.5,5,8,62.5,3,4,75.0,2,13,15,4,2,1,3,2,11,0
ORL,ORL vs. PHI,2023-12-27,L,12,17,5,20,25.0,3,12,25.0,4,4,100.0,2,9,11,3,2,2,4,6,-11,1
OKC,OKC vs. NYK,2023-12-27,W,12,36,12,19,63.2,5,9,55.6,7,9,77.8,0,6,6,6,0,0,4,3,5,1
NYK,NYK @ OKC,2023-12-27,L,12,31,12,22,54.5,4,9,44.4,3,4,75.0,2,5,7,9,2,0,0,9,-5,0
MIL,MIL @ BKN,2023-12-27,W,12,44,15,25,60.0,7,14,50.0,7,8,87.5,4,10,14,13,1,1,1,8,14,0
HOU,HOU vs. PHX,2023-12-27,L,12,29,10,26,38.5,6,11,54.5,3,4,75.0,5,7,12,6,2,1,2,4,4,1
DAL,DAL vs. CLE,2023-12-27,L,12,20,9,24,37.5,2,7,28.6,0,1,0.0,2,8,10,6,3,2,2,10,-11,1
CLE,CLE @ DAL,2023-12-27,W,12,31,10,19,52.6,3,6,50.0,8,12,66.7,2,13,15,7,3,1,2,2,11,0
BKN,BKN vs. MIL,2023-12-27,L,12,30,8,25,32.0,4,13,30.8,10,13,76.9,6,6,12,6,2,1,0,6,-14,1
WAS,WAS vs. ORL,2023-12-26,L,12,31,10,23,43.5,7,14,50.0,4,4,100.0,3,12,15,9,5,1,3,7,2,1
UTA,UTA @ SAS,2023-12-26,W,12,30,10,24,41.7,6,13,46.2,4,5,80.0,2,10,12,8,2,2,0,8,5,0
SAS,SAS vs. UTA,2023-12-26,L,12,25,7,19,36.8,4,8,50.0,7,10,70.0,2,9,11,5,3,0,2,5,-5,1
SAC,SAC @ POR,2023-12-26,L,12,18,8,21,38.1,2,12,16.7,0,0,0.0,2,7,9,4,3,2,2,0,-8,0
POR,POR vs. SAC,2023-12-26,W,12,26,10,25,40.0,6,14,42.9,0,0,0.0,6,7,13,6,4,1,2,4,8,1
ORL,ORL @ WAS,2023-12-26,W,12,29,11,23,47.8,1,4,25.0,6,9,66.7,1,8,9,5,1,3,2,3,-2,0
OKC,OKC vs. MIN,2023-12-26,W,12,27,11,20,55.0,5,10,50.0,0,0,0.0,2,10,12,7,6,3,3,5,12,1
NOP,NOP vs. MEM,2023-12-26,L,12,23,8,22,36.4,2,7,28.6,5,8,62.5,4,4,8,3,4,2,1,9,-13,1
MIN,MIN @ OKC,2023-12-26,L,12,15,6,21,28.6,2,8,25.0,1,1,100.0,4,7,11,4,7,2,1,3,-12,0
MEM,MEM @ NOP,2023-12-26,W,12,36,10,21,47.6,5,13,38.5,11,13,84.6,5,8,13,6,4,2,7,5,13,0
LAC,LAC vs. CHA,2023-12-26,W,12,31,11,22,50.0,4,8,50.0,5,8,62.5,4,8,12,7,1,2,1,3,7,1
IND,IND @ HOU,2023-12-26,W,12,22,6,19,31.6,3,12,25.0,7,8,87.5,3,12,15,4,3,0,0,4,-5,0
HOU,HOU vs. IND,2023-12-26,L,12,27,12,29,41.4,1,10,10.0,2,3,66.7,6,11,17,6,0,2,2,4,5,1
DET,DET vs. BKN,2023-12-26,L,12,27,10,19,52.6,3,6,50.0,4,7,57.1,0,10,10,5,4,1,1,12,-3,1
CHI,CHI vs. ATL,2023-12-26,W,12,35,12,21,57.1,3,6,50.0,8,10,80.0,4,7,11,9,2,2,0,5,7,1
CHA,CHA @ LAC,2023-12-26,L,12,24,8,23,34.8,3,11,27.3,5,7,71.4,4,8,12,6,3,1,0,7,-7,0
BKN,BKN @ DET,2023-12-26,W,12,30,8,19,42.1,3,7,42.9,11,20,55.0,2,10,12,3,1,1,1,5,3,0
ATL,ATL @ CHI,2023-12-26,L,12,28,10,21,47.6,2,11,18.2,6,7,85.7,2,4,6,4,3,2,0,7,-7,0
PHX,PHX vs. DAL,2023-12-25,L,12,22,9,19,47.4,1,8,12.5,3,3,100.0,2,4,6,6,6,2,0,6,-15,1
PHI,PHI @ MIA,2023-12-25,L,12,27,8,19,42.1,4,11,36.4,7,13,53.8,2,4,6,3,3,3,1,8,-6,0
NYK,NYK vs. MIL,2023-12-25,W,12,31,12,17,70.6,1,2,50.0,6,10,60.0,1,7,8,5,2,0,0,2,-4,1
MIL,MIL @ NYK,2023-12-25,L,12,35,15,31,48.4,5,17,29.4,0,0,0.0,8,7,15,8,1,1,2,7,4,0
MIA,MIA vs. PHI,2023-12-25,W,12,33,9,19,47.4,2,8,25.0,13,14,92.9,6,9,15,5,4,2,1,8,6,1
LAL,LAL vs. BOS,2023-12-25,L,12,25,9,19,47.4,3,10,30.0,4,4,100.0,2,4,6,4,3,2,0,3,-2,1
GSW,GSW @ DEN,2023-12-25,L,12,25,11,24,45.8,1,11,9.1,2,2,100.0,1,8,9,4,2,3,1,8,-3,0
DEN,DEN vs. GSW,2023-12-25,W,12,28,10,20,50.0,1,6,16.7,7,9,77.8,3,9,12,4,4,0,1,2,3,1
DAL,DAL @ PHX,2023-12-25,W,12,37,13,19,68.4,4,8,50.0,7,8,87.5,3,8,11,7,3,3,1,3,15,0
BOS,BOS @ LAL,2023-12-25,W,12,27,12,21,57.1,1,7,14.3,2,5,40.0,3,7,10,9,3,3,1,3,2,0
UTA,UTA @ TOR,2023-12-23,W,12,41,14,23,60.9,6,11,54.5,7,7,100.0,4,13,17,10,1,2,1,5,20,0
TOR,TOR vs. UTA,2023-12-23,L,12,21,8,22,36.4,2,8,25.0,3,4,75.0,1,5,6,5,2,0,0,5,-20,1
SAS,SAS @ DAL,2023-12-23,L,12,33,10,27,37.0,3,13,23.1,10,12,83.3,2,12,14,8,1,6,1,2,6,0
SAC,SAC vs. MIN,2023-12-23,L,12,28,12,22,54.5,3,7,42.9,1,2,50.0,4,7,11,8,2,1,0,6,-1,1
POR,POR @ GSW,2023-12-23,L,12,29,10,23,43.5,5,12,41.7,4,8,50.0,3,6,9,7,3,2,1,9,-8,0
ORL,ORL @ IND,2023-12-23,W,12,24,8,17,47.1,1,5,20.0,7,10,70.0,4,7,11,1,5,2,1,5,6,0
OKC,OKC vs. LAL,2023-12-23,L,12,29,11,23,47.8,1,7,14.3,6,7,85.7,4,11,15,4,3,3,2,3,7,1
NYK,NYK vs. MIL,2023-12-23,L,12,24,10,24,41.7,2,8,25.0,2,2,100.0,4,8,12,6,4,0,1,6,-6,1
NOP,NOP vs. HOU,2023-12-23,L,12,20,7,19,36.8,2,9,22.2,4,5,80.0,3,7,10,4,6,2,3,8,-7,1
MIN,MIN @ SAC,2023-12-23,W,12,29,11,20,55.0,3,7,42.9,4,5,80.0,2,5,7,8,1,2,1,2,1,0
MIL,MIL @ NYK,2023-12-23,W,12,30,11,19,57.9,3,6,50.0,5,7,71.4,1,10,11,5,4,1,0,5,6,0
MEM,MEM @ ATL,2023-12-23,W,12,35,12,24,50.0,3,8,37.5,8,12,66.7,3,13,16,7,1,0,3,4,9,0
LAL,LAL @ OKC,2023-12-23,W,12,22,8,22,36.4,3,9,33.3,3,3,100.0,1,7,8,6,3,1,3,3,-7,0
LAC,LAC vs. BOS,2023-12-23,L,12,27,9,20,45.0,2,10,20.0,7,7,100.0,1,4,5,6,1,0,1,7,-12,1
IND,IND vs. ORL,2023-12-23,L,12,18,8,17,47.1,1,5,20.0,1,2,50.0,1,6,7,5,4,3,1,7,-6,1
HOU,HOU @ NOP,2023-12-23,W,12,27,9,17,52.9,1,5,20.0,8,11,72.7,1,9,10,7,3,4,0,4,7,0
GSW,GSW vs. POR,2023-12-23,W,12,37,12,19,63.2,3,9,33.3,10,13,76.9,2,10,12,11,3,1,1,4,8,1
