index,TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season,PTS/Q
1956,CLE,CLE vs. ATL,2023-11-28,W,36,102,40,67,0.5970149253731343,11,26,0.4230769230769231,11,12,0.9166666666666666,8,28,36,22,13,5,4,16,12,1,ATL,90,31,74,0.4189189189189189,11,30,0.3666666666666666,17,19,0.8947368421052632,11,18,29,18,7,8,2,12,75.76679487179487,75.76679487179487,101.02239316239316,134.62361734133586,118.7855447129434,23,2023-11-28,6,34.0
1958,CHA,CHA @ NYK,2023-11-28,L,36,66,27,67,0.4029850746268656,10,24,0.4166666666666667,2,5,0.4,11,23,34,17,14,7,2,11,-14,0,NYK,80,28,61,0.4590163934426229,10,27,0.3703703703703703,14,16,0.875,7,29,36,16,12,9,7,8,71.1955,71.1955,94.92733333333332,92.7024882190588,112.36665238673793,-24,2023-11-28,6,22.0
1960,BKN,BKN vs. TOR,2023-11-28,W,36,76,28,68,0.4117647058823529,7,26,0.2692307692307692,13,16,0.8125,11,32,43,18,12,7,7,12,1,1,TOR,75,28,71,0.3943661971830985,9,25,0.36,10,17,0.5882352941176471,11,25,36,19,7,9,2,12,73.17611111111111,73.17611111111111,97.56814814814814,103.85903110456509,102.4924649058208,12,2023-11-28,6,25.333333333333332
1961,ATL,ATL @ CLE,2023-11-28,L,36,90,31,74,0.4189189189189189,11,30,0.3666666666666666,17,19,0.8947368421052632,11,18,29,18,7,8,2,12,-12,0,CLE,102,40,67,0.5970149253731343,11,26,0.4230769230769231,11,12,0.9166666666666666,8,28,36,22,13,5,4,16,75.76679487179487,75.76679487179487,101.02239316239316,118.7855447129434,134.62361734133586,-23,2023-11-28,6,30.0
1962,WAS,WAS @ DET,2023-11-27,W,36,94,35,66,0.5303030303030303,7,23,0.3043478260869565,17,18,0.9444444444444444,3,31,34,26,14,5,5,13,11,0,DET,83,34,78,0.4358974358974359,6,27,0.2222222222222222,9,12,0.75,13,22,35,25,11,7,7,14,81.5548,81.5548,108.73973333333333,115.25992338893603,101.77206001363501,19,2023-11-27,6,31.333333333333332
1963,UTA,UTA vs. NOP,2023-11-27,W,36,88,27,63,0.4285714285714285,11,36,0.3055555555555556,23,27,0.8518518518518519,6,23,29,22,8,5,2,19,0,1,NOP,88,34,66,0.5151515151515151,5,15,0.3333333333333333,15,22,0.6818181818181818,9,26,35,21,6,4,1,21,72.87375,72.87375,97.16499999999999,120.75678828110259,120.75678828110259,2,2023-11-27,6,29.333333333333332
1964,POR,POR @ IND,2023-11-27,W,36,83,30,68,0.4411764705882353,7,14,0.5,16,21,0.7619047619047619,7,20,27,17,7,2,2,16,0,0,IND,83,31,62,0.5,6,23,0.2608695652173913,15,19,0.7894736842105263,8,28,36,19,14,3,5,17,74.69542857142856,74.69542857142856,99.59390476190475,111.11791121277264,111.11791121277264,4,2023-11-27,6,27.666666666666668
1966,NOP,NOP @ UTA,2023-11-27,L,36,88,34,66,0.5151515151515151,5,15,0.3333333333333333,15,22,0.6818181818181818,9,26,35,21,6,4,1,21,0,0,UTA,88,27,63,0.4285714285714285,11,36,0.3055555555555556,23,27,0.8518518518518519,6,23,29,22,8,5,2,19,72.87375,72.87375,97.16499999999999,120.75678828110259,120.75678828110259,-2,2023-11-27,6,29.333333333333332
1968,LAC,LAC vs. DEN,2023-11-27,L,36,88,31,68,0.4558823529411764,6,15,0.4,20,22,0.9090909090909092,13,25,38,16,8,6,9,14,11,1,DEN,77,32,75,0.4266666666666667,6,18,0.3333333333333333,7,16,0.4375,18,24,42,21,10,6,5,15,71.51499999999999,71.51499999999999,95.35333333333331,123.05110815912748,107.66971963923655,-9,2023-11-27,6,29.333333333333332
1969,IND,IND vs. POR,2023-11-27,L,36,83,31,62,0.5,6,23,0.2608695652173913,15,19,0.7894736842105263,8,28,36,19,14,3,5,17,0,1,POR,83,30,68,0.4411764705882353,7,14,0.5,16,21,0.7619047619047619,7,20,27,17,7,2,2,16,74.69542857142856,74.69542857142856,99.59390476190475,111.11791121277264,111.11791121277264,-4,2023-11-27,6,27.666666666666668
1970,DET,DET vs. WAS,2023-11-27,L,36,83,34,78,0.4358974358974359,6,27,0.2222222222222222,9,12,0.75,13,22,35,25,11,7,7,14,-11,1,WAS,94,35,66,0.5303030303030303,7,23,0.3043478260869565,17,18,0.9444444444444444,3,31,34,26,14,5,5,13,81.5548,81.5548,108.73973333333333,101.77206001363501,115.25992338893603,-19,2023-11-27,6,27.666666666666668
1971,DEN,DEN @ LAC,2023-11-27,W,36,77,32,75,0.4266666666666667,6,18,0.3333333333333333,7,16,0.4375,18,24,42,21,10,6,5,15,-11,0,LAC,88,31,68,0.4558823529411764,6,15,0.4,20,22,0.9090909090909092,13,25,38,16,8,6,9,14,71.51499999999999,71.51499999999999,95.35333333333331,107.66971963923655,123.05110815912748,9,2023-11-27,6,25.666666666666668
1972,TOR,TOR @ CLE,2023-11-26,L,36,72,27,68,0.3970588235294117,7,28,0.25,11,19,0.5789473684210527,13,28,41,12,10,6,3,7,-2,0,CLE,74,32,72,0.4444444444444444,7,22,0.3181818181818182,3,4,0.75,6,31,37,22,11,1,4,12,74.84273395721925,74.84273395721925,99.790311942959,96.20172352489932,98.87399362281319,-3,2023-11-26,5,24.0
1974,POR,POR @ MIL,2023-11-26,L,36,88,32,72,0.4444444444444444,12,25,0.48,12,16,0.75,8,24,32,19,14,14,2,18,13,0,MIL,75,25,63,0.3968253968253968,10,30,0.3333333333333333,15,21,0.7142857142857143,9,27,36,14,16,10,8,15,79.46402597402599,79.46402597402599,105.95203463203464,110.74193500938918,94.38233097391124,-6,2023-11-26,5,29.333333333333332
1975,PHX,PHX @ NYK,2023-11-26,W,36,95,34,71,0.4788732394366197,14,33,0.4242424242424242,13,17,0.7647058823529411,14,21,35,22,9,4,6,18,3,0,NYK,92,33,66,0.5,10,24,0.4166666666666667,16,21,0.7619047619047619,8,20,28,16,6,6,4,14,70.57877281947262,70.57877281947262,94.10503042596349,134.60137687997542,130.3508070837657,3,2023-11-26,5,31.666666666666668
1976,ORL,ORL vs. CHA,2023-11-26,W,36,92,36,66,0.5454545454545454,6,18,0.3333333333333333,14,18,0.7777777777777778,6,25,31,26,12,7,3,16,6,1,CHA,86,34,65,0.5230769230769231,9,22,0.4090909090909091,9,13,0.6923076923076923,5,23,28,21,12,5,5,16,77.61514367816092,77.61514367816092,103.48685823754789,118.53356914661828,110.8031189848823,13,2023-11-26,5,30.666666666666668
1977,NYK,NYK vs. PHX,2023-11-26,L,36,92,33,66,0.5,10,24,0.4166666666666667,16,21,0.7619047619047619,8,20,28,16,6,6,4,14,-3,1,PHX,95,34,71,0.4788732394366197,14,33,0.4242424242424242,13,17,0.7647058823529411,14,21,35,22,9,4,6,18,70.57877281947262,70.57877281947262,94.10503042596349,130.3508070837657,134.60137687997542,-3,2023-11-26,5,30.666666666666668
1979,MIL,MIL vs. POR,2023-11-26,W,36,75,25,63,0.3968253968253968,10,30,0.3333333333333333,15,21,0.7142857142857143,9,27,36,14,16,10,8,15,-13,1,POR,88,32,72,0.4444444444444444,12,25,0.48,12,16,0.75,8,24,32,19,14,14,2,18,79.46402597402599,79.46402597402599,105.95203463203464,94.38233097391124,110.74193500938918,6,2023-11-26,5,25.0
1982,CLE,CLE vs. TOR,2023-11-26,W,36,74,32,72,0.4444444444444444,7,22,0.3181818181818182,3,4,0.75,6,31,37,22,11,1,4,12,2,1,TOR,72,27,68,0.3970588235294117,7,28,0.25,11,19,0.5789473684210527,13,28,41,12,10,6,3,7,74.84273395721925,74.84273395721925,99.790311942959,98.87399362281319,96.20172352489932,3,2023-11-26,5,24.666666666666668
1983,CHI,CHI @ BKN,2023-11-26,L,36,83,29,63,0.4603174603174603,10,26,0.3846153846153846,15,20,0.75,5,24,29,17,9,2,1,14,-13,0,BKN,96,32,65,0.4923076923076923,22,43,0.5116279069767442,10,12,0.8333333333333334,5,27,32,25,9,5,1,17,73.51384698275862,73.51384698275862,98.01846264367816,112.90389961426747,130.5876429273455,-9,2023-11-26,5,27.666666666666668
1984,CHA,CHA @ ORL,2023-11-26,L,36,86,34,65,0.5230769230769231,9,22,0.4090909090909091,9,13,0.6923076923076923,5,23,28,21,12,5,5,16,-6,0,ORL,92,36,66,0.5454545454545454,6,18,0.3333333333333333,14,18,0.7777777777777778,6,25,31,26,12,7,3,16,77.61514367816092,77.61514367816092,103.48685823754789,110.8031189848823,118.53356914661828,-13,2023-11-26,5,28.666666666666668
1985,BOS,BOS vs. ATL,2023-11-26,W,36,90,33,74,0.4459459459459459,10,34,0.2941176470588235,14,16,0.875,15,30,45,18,8,6,2,13,8,1,ATL,82,28,69,0.4057971014492754,17,43,0.3953488372093023,9,15,0.6,11,23,34,14,10,5,4,13,72.15644736842106,72.15644736842106,96.20859649122806,124.72897888177916,113.64195853673213,10,2023-11-26,5,30.0
1986,BKN,BKN vs. CHI,2023-11-26,W,36,96,32,65,0.4923076923076923,22,43,0.5116279069767442,10,12,0.8333333333333334,5,27,32,25,9,5,1,17,13,1,CHI,83,29,63,0.4603174603174603,10,26,0.3846153846153846,15,20,0.75,5,24,29,17,9,2,1,14,73.51384698275862,73.51384698275862,98.01846264367816,130.5876429273455,112.90389961426747,9,2023-11-26,5,32.0
1987,ATL,ATL @ BOS,2023-11-26,L,36,82,28,69,0.4057971014492754,17,43,0.3953488372093023,9,15,0.6,11,23,34,14,10,5,4,13,-8,0,BOS,90,33,74,0.4459459459459459,10,34,0.2941176470588235,14,16,0.875,15,30,45,18,8,6,2,13,72.15644736842106,72.15644736842106,96.20859649122806,113.64195853673213,124.72897888177916,-10,2023-11-26,5,27.333333333333332
1989,UTA,UTA vs. NOP,2023-11-25,W,36,68,25,67,0.373134328358209,9,33,0.2727272727272727,9,12,0.75,13,30,43,13,19,6,6,12,-9,1,NOP,77,29,70,0.4142857142857143,8,25,0.32,11,18,0.6111111111111112,10,25,35,21,8,13,4,12,74.8291447368421,74.8291447368421,99.77219298245612,90.8736832943117,102.90108255385294,5,2023-11-25,5,22.666666666666668
1990,PHI,PHI @ OKC,2023-11-25,W,36,93,30,65,0.4615384615384615,10,31,0.3225806451612903,23,27,0.8518518518518519,14,27,41,26,11,1,8,16,11,0,OKC,82,31,76,0.4078947368421052,11,32,0.34375,9,10,0.9,12,16,28,20,3,3,3,17,68.75397435897435,68.75397435897435,91.67196581196579,135.26490776290788,119.26583265116611,4,2023-11-25,5,31.0
1991,OKC,OKC vs. PHI,2023-11-25,L,36,82,31,76,0.4078947368421052,11,32,0.34375,9,10,0.9,12,16,28,20,3,3,3,17,-11,1,PHI,93,30,65,0.4615384615384615,10,31,0.3225806451612903,23,27,0.8518518518518519,14,27,41,26,11,1,8,16,68.75397435897435,68.75397435897435,91.67196581196579,119.26583265116611,135.26490776290788,-4,2023-11-25,5,27.333333333333332
1992,NOP,NOP @ UTA,2023-11-25,L,36,77,29,70,0.4142857142857143,8,25,0.32,11,18,0.6111111111111112,10,25,35,21,8,13,4,12,9,0,UTA,68,25,67,0.373134328358209,9,33,0.2727272727272727,9,12,0.75,13,30,43,13,19,6,6,12,74.8291447368421,74.8291447368421,99.77219298245612,102.90108255385294,90.8736832943117,-5,2023-11-25,5,25.666666666666668
1993,MIA,MIA @ BKN,2023-11-25,L,36,76,29,67,0.4328358208955223,10,25,0.4,8,9,0.8888888888888888,10,23,33,20,15,4,2,13,-14,0,BKN,90,30,58,0.5172413793103449,12,28,0.4285714285714285,18,19,0.9473684210526316,4,25,29,21,9,8,8,13,72.07216931216931,72.07216931216931,96.09622574955907,105.44985772638245,124.87483151808448,-15,2023-11-25,5,25.333333333333332
1994,LAL,LAL @ CLE,2023-11-25,W,36,93,38,72,0.5277777777777778,8,22,0.3636363636363636,9,11,0.8181818181818182,7,24,31,28,14,8,6,12,-1,0,CLE,94,35,67,0.5223880597014925,7,22,0.3181818181818182,17,19,0.8947368421052632,6,24,30,24,11,11,3,8,80.4685806451613,80.4685806451613,107.29144086021506,115.57305876948165,116.8157798315191,6,2023-11-25,5,31.0
1995,LAC,LAC vs. DAL,2023-11-25,W,36,79,27,65,0.4153846153846154,7,24,0.2916666666666667,18,24,0.75,10,33,43,18,9,1,5,12,17,1,DAL,62,24,70,0.3428571428571428,5,28,0.1785714285714285,9,10,0.9,7,23,30,12,5,4,3,18,70.83264393939393,70.83264393939393,94.44352525252523,111.53049724868981,87.53026366352871,19,2023-11-25,5,26.333333333333332
1996,DAL,DAL @ LAC,2023-11-25,L,36,62,24,70,0.3428571428571428,5,28,0.1785714285714285,9,10,0.9,7,23,30,12,5,4,3,18,-17,0,LAC,79,27,65,0.4153846153846154,7,24,0.2916666666666667,18,24,0.75,10,33,43,18,9,1,5,12,70.83264393939393,70.83264393939393,94.44352525252523,87.53026366352871,111.53049724868981,-19,2023-11-25,5,20.666666666666668
1997,CLE,CLE vs. LAL,2023-11-25,L,36,94,35,67,0.5223880597014925,7,22,0.3181818181818182,17,19,0.8947368421052632,6,24,30,24,11,11,3,8,1,1,LAL,93,38,72,0.5277777777777778,8,22,0.3636363636363636,9,11,0.8181818181818182,7,24,31,28,14,8,6,12,80.4685806451613,80.4685806451613,107.29144086021506,116.8157798315191,115.57305876948165,-6,2023-11-25,5,31.333333333333332
1998,BKN,BKN vs. MIA,2023-11-25,W,36,90,30,58,0.5172413793103449,12,28,0.4285714285714285,18,19,0.9473684210526316,4,25,29,21,9,8,8,13,14,1,MIA,76,29,67,0.4328358208955223,10,25,0.4,8,9,0.8888888888888888,10,23,33,20,15,4,2,13,72.07216931216931,72.07216931216931,96.09622574955907,124.87483151808448,105.44985772638245,15,2023-11-25,5,30.0
2000,WAS,WAS @ MIL,2023-11-24,L,36,89,33,76,0.4342105263157895,11,27,0.4074074074074074,12,15,0.8,12,27,39,20,7,2,3,14,-3,0,MIL,92,35,69,0.5072463768115942,7,22,0.3181818181818182,15,19,0.7894736842105263,6,31,37,23,8,5,5,15,77.07272727272726,77.07272727272726,102.76363636363635,115.4753479594244,119.36777541873084,-3,2023-11-24,5,29.666666666666668
2001,TOR,TOR vs. CHI,2023-11-24,W,36,93,36,64,0.5625,9,27,0.3333333333333333,12,15,0.8,8,23,31,26,11,7,2,12,16,1,CHI,77,29,58,0.5,7,19,0.3684210526315789,12,16,0.75,6,21,27,13,9,4,2,13,69.85758620689654,69.85758620689654,93.14344827586206,133.12798945638173,110.22424933485368,13,2023-11-24,5,31.0
2002,SAS,SAS @ GSW,2023-11-24,L,36,81,32,70,0.4571428571428571,10,31,0.3225806451612903,7,8,0.875,8,26,34,20,17,8,3,9,-5,0,GSW,86,31,65,0.4769230769230769,14,32,0.4375,10,14,0.7142857142857143,5,25,30,26,16,7,2,14,80.53764418377321,80.53764418377321,107.38352557836427,100.57408659132338,106.78236354140509,-6,2023-11-24,5,27.0
2003,SAC,SAC @ MIN,2023-11-24,W,36,92,36,72,0.5,17,31,0.5483870967741935,3,4,0.75,8,25,33,19,12,5,3,15,13,0,MIN,79,27,61,0.4426229508196721,6,21,0.2857142857142857,19,20,0.95,7,24,31,19,12,5,7,11,74.5059375,74.5059375,99.34125,123.48009177120952,106.03181793397339,13,2023-11-24,5,30.666666666666668
2004,PHX,PHX @ MEM,2023-11-24,W,36,81,29,57,0.5087719298245614,7,24,0.2916666666666667,16,21,0.7619047619047619,5,25,30,16,11,9,5,7,8,0,MEM,73,30,63,0.4761904761904761,8,26,0.3076923076923077,5,8,0.625,5,23,28,17,11,5,2,15,71.1825,71.1825,94.91,113.79201348646085,102.553296105082,21,2023-11-24,5,27.0
2005,ORL,ORL vs. BOS,2023-11-24,W,36,77,28,61,0.4590163934426229,9,20,0.45,12,16,0.75,9,24,33,14,15,4,2,18,3,1,BOS,74,27,59,0.4576271186440678,6,22,0.2727272727272727,14,19,0.7368421052631579,3,22,25,15,13,7,3,15,73.97213261648746,73.97213261648746,98.62951015531661,104.09325414370664,100.03767281343234,17,2023-11-24,5,25.666666666666668
2006,NYK,NYK vs. MIA,2023-11-24,W,36,71,28,62,0.4516129032258064,6,20,0.3,9,13,0.6923076923076923,5,25,30,17,15,5,1,11,-16,1,MIA,87,31,66,0.4696969696969697,9,29,0.3103448275862069,16,17,0.9411764705882352,9,24,33,18,9,10,0,12,73.90717545638944,73.90717545638944,98.54290060851925,96.06645032983991,117.71522786895878,2,2023-11-24,5,23.666666666666668
2007,NOP,NOP @ LAC,2023-11-24,W,36,85,32,65,0.4923076923076923,8,20,0.4,13,18,0.7222222222222222,8,28,36,23,10,4,0,14,2,0,LAC,83,33,66,0.5,9,26,0.3461538461538461,8,12,0.6666666666666666,4,23,27,20,7,7,7,17,73.23699596774193,73.23699596774193,97.64932795698924,116.06155997638025,113.33069974164192,10,2023-11-24,5,28.333333333333332
2008,MIN,MIN vs. SAC,2023-11-24,L,36,79,27,61,0.4426229508196721,6,21,0.2857142857142857,19,20,0.95,7,24,31,19,12,5,7,11,-13,1,SAC,92,36,72,0.5,17,31,0.5483870967741935,3,4,0.75,8,25,33,19,12,5,3,15,74.5059375,74.5059375,99.34125,106.03181793397339,123.48009177120952,-13,2023-11-24,5,26.333333333333332
2009,MIL,MIL vs. WAS,2023-11-24,W,36,92,35,69,0.5072463768115942,7,22,0.3181818181818182,15,19,0.7894736842105263,6,31,37,23,8,5,5,15,3,1,WAS,89,33,76,0.4342105263157895,11,27,0.4074074074074074,12,15,0.8,12,27,39,20,7,2,3,14,77.07272727272726,77.07272727272726,102.76363636363635,119.36777541873084,115.4753479594244,3,2023-11-24,5,30.666666666666668
2010,MIA,MIA @ NYK,2023-11-24,L,36,87,31,66,0.4696969696969697,9,29,0.3103448275862069,16,17,0.9411764705882352,9,24,33,18,9,10,0,12,16,0,NYK,71,28,62,0.4516129032258064,6,20,0.3,9,13,0.6923076923076923,5,25,30,17,15,5,1,11,73.90717545638944,73.90717545638944,98.54290060851925,117.71522786895878,96.06645032983991,-2,2023-11-24,5,29.0
2011,MEM,MEM vs. PHX,2023-11-24,L,36,73,30,63,0.4761904761904761,8,26,0.3076923076923077,5,8,0.625,5,23,28,17,11,5,2,15,-8,1,PHX,81,29,57,0.5087719298245614,7,24,0.2916666666666667,16,21,0.7619047619047619,5,25,30,16,11,9,5,7,71.1825,71.1825,94.91,102.553296105082,113.79201348646085,-21,2023-11-24,5,24.333333333333332
2012,LAC,LAC vs. NOP,2023-11-24,L,36,83,33,66,0.5,9,26,0.3461538461538461,8,12,0.6666666666666666,4,23,27,20,7,7,7,17,-2,1,NOP,85,32,65,0.4923076923076923,8,20,0.4,13,18,0.7222222222222222,8,28,36,23,10,4,0,14,73.23699596774193,73.23699596774193,97.64932795698924,113.33069974164192,116.06155997638025,-10,2023-11-24,5,27.666666666666668
2013,IND,IND vs. DET,2023-11-24,W,36,97,33,74,0.4459459459459459,13,31,0.4193548387096774,18,19,0.9473684210526316,8,16,24,16,6,2,6,17,1,1,DET,96,37,73,0.5068493150684932,7,14,0.5,15,18,0.8333333333333334,14,23,37,16,8,3,10,14,73.25135483870969,73.25135483870969,97.66847311827958,132.4207589246395,131.05559646149888,23,2023-11-24,5,32.333333333333336
2014,HOU,HOU vs. DEN,2023-11-24,W,36,84,32,62,0.5161290322580645,10,22,0.4545454545454545,10,12,0.8333333333333334,3,31,34,21,7,7,8,12,15,1,DEN,69,26,73,0.3561643835616438,6,23,0.2608695652173913,11,13,0.8461538461538461,13,23,36,12,10,5,3,9,71.71887237762238,71.71887237762238,95.62516317016316,117.12398315148296,96.20898616014672,19,2023-11-24,5,28.0
2015,GSW,GSW vs. SAS,2023-11-24,W,36,86,31,65,0.4769230769230769,14,32,0.4375,10,14,0.7142857142857143,5,25,30,26,16,7,2,14,5,1,SAS,81,32,70,0.4571428571428571,10,31,0.3225806451612903,7,8,0.875,8,26,34,20,17,8,3,9,80.53764418377321,80.53764418377321,107.38352557836427,106.78236354140509,100.57408659132338,6,2023-11-24,5,28.666666666666668
2016,DET,DET @ IND,2023-11-24,L,36,96,37,73,0.5068493150684932,7,14,0.5,15,18,0.8333333333333334,14,23,37,16,8,3,10,14,-1,0,IND,97,33,74,0.4459459459459459,13,31,0.4193548387096774,18,19,0.9473684210526316,8,16,24,16,6,2,6,17,73.25135483870969,73.25135483870969,97.66847311827958,131.05559646149888,132.4207589246395,-23,2023-11-24,5,32.0
2017,DEN,DEN @ HOU,2023-11-24,L,36,69,26,73,0.3561643835616438,6,23,0.2608695652173913,11,13,0.8461538461538461,13,23,36,12,10,5,3,9,-15,0,HOU,84,32,62,0.5161290322580645,10,22,0.4545454545454545,10,12,0.8333333333333334,3,31,34,21,7,7,8,12,71.71887237762238,71.71887237762238,95.62516317016316,96.20898616014672,117.12398315148296,-19,2023-11-24,5,23.0
2018,CHI,CHI @ TOR,2023-11-24,L,36,77,29,58,0.5,7,19,0.3684210526315789,12,16,0.75,6,21,27,13,9,4,2,13,-16,0,TOR,93,36,64,0.5625,9,27,0.3333333333333333,12,15,0.8,8,23,31,26,11,7,2,12,69.85758620689654,69.85758620689654,93.14344827586206,110.22424933485368,133.12798945638173,-13,2023-11-24,5,25.666666666666668
2019,BOS,BOS @ ORL,2023-11-24,L,36,74,27,59,0.4576271186440678,6,22,0.2727272727272727,14,19,0.7368421052631579,3,22,25,15,13,7,3,15,-3,0,ORL,77,28,61,0.4590163934426229,9,20,0.45,12,16,0.75,9,24,33,14,15,4,2,18,73.97213261648746,73.97213261648746,98.62951015531661,100.03767281343234,104.09325414370664,-17,2023-11-24,5,24.666666666666668
2020,WAS,WAS @ CHA,2023-11-22,L,36,91,34,69,0.4927536231884058,10,23,0.4347826086956521,13,16,0.8125,6,29,35,19,8,4,1,11,13,0,CHA,78,29,65,0.4461538461538462,10,25,0.4,10,12,0.8333333333333334,6,25,31,16,10,4,2,14,74.67409216589861,74.67409216589861,99.56545622119815,121.86288090095714,104.45389791510613,-3,2023-11-22,5,30.333333333333332
2021,UTA,UTA @ POR,2023-11-22,L,36,73,28,61,0.4590163934426229,7,24,0.2916666666666667,10,13,0.7692307692307693,10,23,33,20,20,6,3,10,-16,0,POR,89,35,71,0.4929577464788732,11,28,0.3928571428571428,8,10,0.8,11,20,31,22,11,8,6,13,73.98382352941177,73.98382352941177,98.64509803921568,98.67021805243594,120.29656721461367,-16,2023-11-22,5,24.333333333333332
2022,TOR,TOR @ IND,2023-11-22,W,36,100,37,66,0.5606060606060606,9,19,0.4736842105263157,17,19,0.8947368421052632,7,22,29,21,13,5,2,9,-1,0,IND,101,39,69,0.5652173913043478,15,28,0.5357142857142857,8,11,0.7272727272727273,5,21,26,28,11,8,4,15,78.64902777777777,78.64902777777777,104.86537037037036,127.14715340480652,128.41862493885458,1,2023-11-22,5,33.333333333333336
2023,SAS,SAS vs. LAC,2023-11-22,L,36,70,23,70,0.3285714285714285,7,28,0.25,17,19,0.8947368421052632,8,27,35,17,11,8,2,16,-12,1,LAC,82,30,63,0.4761904761904761,9,23,0.391304347826087,13,19,0.6842105263157895,6,34,40,23,14,8,2,19,78.60047619047619,78.60047619047619,104.8006349206349,89.05798462386633,104.32506770224342,-7,2023-11-22,5,23.333333333333332
2024,SAC,SAC @ NOP,2023-11-22,L,36,79,26,60,0.4333333333333333,10,33,0.303030303030303,17,20,0.85,2,25,27,16,12,0,0,19,-14,0,NOP,93,32,67,0.4776119402985074,5,24,0.2083333333333333,24,31,0.7741935483870968,10,28,38,18,5,8,2,20,75.63733333333334,75.63733333333334,100.84977777777779,104.44577633620081,122.95515442109715,-5,2023-11-22,5,26.333333333333332
2025,POR,POR vs. UTA,2023-11-22,W,36,89,35,71,0.4929577464788732,11,28,0.3928571428571428,8,10,0.8,11,20,31,22,11,8,6,13,16,1,UTA,73,28,61,0.4590163934426229,7,24,0.2916666666666667,10,13,0.7692307692307693,10,23,33,20,20,6,3,10,73.98382352941177,73.98382352941177,98.64509803921568,120.29656721461367,98.67021805243594,16,2023-11-22,5,29.666666666666668
2026,PHX,PHX vs. GSW,2023-11-22,W,36,91,28,64,0.4375,7,18,0.3888888888888889,28,33,0.8484848484848485,10,27,37,17,7,7,6,15,16,1,GSW,75,27,66,0.4090909090909091,8,27,0.2962962962962963,13,17,0.7647058823529411,8,26,34,19,12,3,3,22,74.38085714285714,74.38085714285714,99.17447619047618,122.34330645749867,100.83239543200439,8,2023-11-22,5,30.333333333333332
2027,PHI,PHI @ MIN,2023-11-22,L,36,79,28,65,0.4307692307692308,5,22,0.2272727272727272,18,22,0.8181818181818182,11,23,34,16,12,5,11,18,-12,0,MIN,91,35,73,0.4794520547945205,7,20,0.35,14,18,0.7777777777777778,9,26,35,20,6,7,5,16,74.3971875,74.3971875,99.19624999999999,106.1868098172394,122.31645181479473,-13,2023-11-22,5,26.333333333333332
2028,ORL,ORL vs. DEN,2023-11-22,W,36,82,32,58,0.5517241379310345,6,20,0.3,12,16,0.75,6,23,29,19,11,5,5,16,-6,1,DEN,88,31,69,0.4492753623188406,11,26,0.4230769230769231,15,20,0.75,14,19,33,22,7,6,1,15,68.66916756756757,68.66916756756757,91.55889009009009,119.41312659617644,128.15067244467718,5,2023-11-22,5,27.333333333333332
2029,OKC,OKC vs. CHI,2023-11-22,W,36,84,31,62,0.5,9,24,0.375,13,16,0.8125,10,26,36,20,12,3,8,12,7,1,CHI,77,25,66,0.3787878787878788,13,31,0.4193548387096774,14,14,1.0,9,21,30,17,9,7,1,13,69.50957142857143,69.50957142857143,92.67942857142857,120.84666654335375,110.77611099807424,14,2023-11-22,5,28.0
